user_id	user_name
10418193	Collabsearch
10453231	Kumar Appaiah Bot
10477943	SheepBot
10579749	The Auto-categorizing Robot
10581101	CobraBot
10591655	ZhBot
10622600	LawBot
10641505	Orphaned image deletion bot
10734943	ChzzBot
11020855	TjBot
11029943	Alph Bot
11042379	MichaelkourlasBot
11048848	Ripchip Bot
11130678	DEagleBot
11143008	RSElectionBot
11221843	SandgemBot
11232281	PDBbot
11233090	SharafBot
11249983	DASHBot
11292691	BotdeSki
11340674	WikitanvirBot
11529654	KittyBot
11566171	7SeriesBOT
11678474	EleferenBot
11762992	TuHan-Bot
11809892	EyeEightDestroyerBot
11954575	HiW-Bot
11969601	ZéroBot
12110941	Bersibot
12162641	Fbot
12169187	CrimsonBot
12225015	TorNodeBot
12263795	SunCreatorBot
12308086	Ebrambot
12319337	CSBot
12319974	GZ-Bot
12340719	Diego Grez Bot
12464849	Signpost Book Bot
12486421	Image Screening Bot
12562331	BrokenAnchorBot
12571716	ChrisSalij Bot
12646874	Sahimrobot
12652825	Kgsbot
12657917	OpenlibraryBot
12715311	Δbot
12871376	Mentibot
12929566	ChuispastonBot
12987063	CleanupListingBot
13009146	KolBot
13022980	EdoBot
13062256	WillieBot
13110297	BsherrAWBBOT
13146235	28bot
13177883	Mjbmrbot
13184603	Pokbot
13214415	PC78-bot
13347799	WMUKBot
13393950	H2Bot
13462970	Manubot
13476146	CocuBot
13601713	Movses-bot
13628994	Smallbot
13722354	Taxobot 7
13743053	Admrbot
13912340	Kasirbot
13922443	Rezabot
14161758	MerlIwBot
14203477	Commons fair use upload bot (usurped)
14216826	Helpful Pixie Bot
14288702	ChzzBot II
14440458	ChzzBot III
14587969	ChzzBot IV
14602944	Snaevar-bot
14632721	Vagobot
14641272	BendelacBOT
14682280	ChessBOT
14754365	Dpkbot
14893258	AvocatoBot
14915385	Innocent iwbot
15093225	Amolbot
15139928	Svenbot
15181260	IluvatarBot
15240085	NodBot
15242952	Z-BOT
15261156	AvicBot2
15281771	Alirezabot
15314945	KuduBot
15403562	SebrevBOT
15644871	SharedIPArchiveBot
15687629	Wikignome
15721048	Caypartisbot
15746028	Minsbot
15800598	AswnBot
15929118	Kumi-Taskbot
15998120	ZscoutBot
16038205	Justincheng12345-bot
16073712	PCbot
16202189	MahdiBot
16377038	PALZ9000
16428237	YFdyh-bot
16458921	EnzaiBot
16596343	JYBot
16769134	SantoshBot
17310692	SteenthIWbot
17637025	Razibot
17728316	Fajrbot
21685654	T13bot
25894760	Abotzi
26113707	EgressBot
